-- id, data, cliente, sistema
"13095","1995-08-07","13095","1"
"13096","1984-01-16","13096","4"
"13097","1981-01-12","13097","1"
"13098","1997-09-21","13098","8"
"13099","1974-04-10","13099","7"
"13100","1974-07-07","13100","7"
"13101","2001-09-14","13101","8"
"13102","1988-06-10","13102","3"
"13103","1995-12-18","13103","8"
"13104","1993-04-07","13104","8"
"13105","2004-03-19","13105","2"
"13106","1975-05-15","13106","2"
"13107","2017-12-16","13107","2"
"13108","1971-09-19","13108","9"
"13109","2013-03-18","13109","4"
"13110","1977-06-21","13110","2"
"13111","2005-04-05","13111","8"
"13112","1999-11-28","13112","3"
"13113","1974-01-09","13113","4"
"13114","2010-12-14","13114","7"
"13115","2001-05-23","13115","1"
"13116","2009-09-12","13116","9"
"13117","2018-10-02","13117","4"
"13118","2002-10-29","13118","1"
"13119","1986-07-17","13119","2"
"13120","1981-09-26","13120","5"
"13121","1973-11-04","13121","9"
"13122","1981-04-01","13122","3"
"13123","1976-10-11","13123","4"
"13124","2014-06-12","13124","4"
"13125","1974-06-12","13125","2"
"13126","1977-04-06","13126","5"
"13127","2002-06-30","13127","7"
"13128","2005-04-03","13128","3"
"13129","2002-04-06","13129","6"
"13130","2015-02-10","13130","8"
"13131","2002-02-16","13131","8"
"13132","2014-06-03","13132","6"
"13133","1992-05-04","13133","8"
"13134","1985-12-27","13134","3"
"13135","1983-05-22","13135","1"
"13136","1972-03-30","13136","2"
"13137","1990-07-02","13137","8"
"13138","2001-11-21","13138","6"
"13139","2017-01-28","13139","7"
"13140","1973-03-16","13140","1"
"13141","2000-10-02","13141","9"
"13142","2012-02-07","13142","1"
"13143","1986-09-20","13143","6"
"13144","2007-02-15","13144","6"
"13145","2008-06-01","13145","5"
"13146","1991-07-31","13146","6"
"13147","2000-08-19","13147","2"
"13148","1991-08-07","13148","9"
"13149","2001-08-27","13149","5"
"13150","1992-07-18","13150","3"
"13151","2007-10-21","13151","2"
"13152","1981-12-08","13152","4"
"13153","1996-03-10","13153","3"
"13154","1972-11-08","13154","7"
"13155","2005-12-23","13155","2"
"13156","2015-10-03","13156","8"
"13157","1975-06-04","13157","2"
"13158","2002-04-29","13158","1"
"13159","1978-09-19","13159","2"
"13160","1976-07-12","13160","1"
"13161","1998-06-11","13161","5"
"13162","2011-11-08","13162","6"
"13163","1980-06-03","13163","1"
"13164","1987-06-28","13164","4"
"13165","2010-10-31","13165","9"
"13166","1983-07-07","13166","8"
"13167","2018-03-15","13167","2"
"13168","1992-02-23","13168","3"
"13169","1986-05-17","13169","1"
"13170","1978-04-25","13170","5"
"13171","1992-12-31","13171","4"
"13172","2000-10-16","13172","8"
"13173","2004-10-14","13173","2"
"13174","2013-01-31","13174","4"
"13175","2016-06-18","13175","7"
"13176","1976-01-05","13176","6"
"13177","2009-09-11","13177","8"
"13178","1971-06-05","13178","1"
"13179","1986-08-07","13179","2"
"13180","2008-06-13","13180","6"
"13181","2013-11-10","13181","7"
"13182","1974-12-07","13182","3"
"13183","1993-01-10","13183","4"
"13184","2003-12-20","13184","7"
"13185","1998-11-07","13185","8"
"13186","1970-06-28","13186","7"
"13187","2001-04-22","13187","3"
"13188","1999-02-01","13188","5"
"13189","2010-12-30","13189","3"
"13190","1976-05-25","13190","6"
"13191","2003-12-09","13191","2"
"13192","1986-12-04","13192","6"
"13193","2000-08-10","13193","5"
"13194","1996-11-30","13194","5"
"13195","2019-05-03","13195","5"
"13196","2007-08-06","13196","1"
"13197","2007-03-19","13197","7"
"13198","2007-07-04","13198","2"
"13199","1977-09-21","13199","3"
"13200","2021-01-04","13200","2"
"13201","1975-08-12","13201","7"
"13202","2007-09-26","13202","2"
"13203","2007-05-09","13203","4"
"13204","1986-01-02","13204","4"
"13205","2006-03-09","13205","2"
"13206","1988-05-11","13206","6"
"13207","1982-03-07","13207","1"
"13208","2019-09-19","13208","7"
"13209","1981-08-21","13209","2"
"13210","2001-02-26","13210","6"
"13211","2004-07-14","13211","6"
"13212","1990-06-20","13212","8"
"13213","1988-04-21","13213","9"
"13214","2018-06-12","13214","8"
"13215","1987-03-21","13215","1"
"13216","2019-05-24","13216","3"
"13217","1989-04-23","13217","8"
"13218","1988-02-24","13218","6"
"13219","1988-12-25","13219","2"
"13220","1982-11-18","13220","1"
"13221","2014-02-16","13221","2"
"13222","2014-07-31","13222","2"
"13223","1983-03-23","13223","4"
"13224","2006-03-09","13224","1"
"13225","1996-08-11","13225","9"
"13226","1979-11-11","13226","4"
"13227","1977-04-06","13227","8"
"13228","2017-08-30","13228","9"
"13229","1989-08-29","13229","7"
"13230","1990-06-21","13230","7"
"13231","2000-07-10","13231","4"
"13232","1974-09-02","13232","1"
"13233","1974-02-01","13233","7"
"13234","2006-07-15","13234","6"
"13235","2010-04-14","13235","8"
"13236","2016-11-13","13236","7"
"13237","2019-09-19","13237","8"
"13238","2001-04-18","13238","6"
"13239","2016-09-23","13239","4"
"13240","2017-02-18","13240","3"
"13241","1989-05-09","13241","6"
"13242","1995-10-10","13242","6"
"13243","1993-09-20","13243","6"
"13244","2017-07-07","13244","2"
"13245","2002-09-28","13245","1"
"13246","1973-02-27","13246","5"
"13247","2007-04-28","13247","1"
"13248","1978-10-01","13248","2"
"13249","1980-02-22","13249","5"
"13250","2005-04-14","13250","6"
"13251","1997-11-06","13251","7"
"13252","2016-02-22","13252","8"
"13253","2002-12-18","13253","6"
"13254","1996-09-22","13254","5"
"13255","1982-04-12","13255","9"
"13256","2007-10-23","13256","1"
"13257","2018-07-23","13257","5"
"13258","2003-10-16","13258","7"
"13259","1996-12-24","13259","9"
"13260","2005-08-28","13260","6"
"13261","1994-10-07","13261","6"
"13262","1986-11-17","13262","7"
"13263","2010-04-11","13263","7"
"13264","2008-09-27","13264","6"
"13265","2016-10-24","13265","3"
"13266","2020-11-05","13266","7"
"13267","2014-08-31","13267","4"
"13268","2004-01-23","13268","6"
"13269","1998-08-29","13269","8"
"13270","1999-02-03","13270","4"
"13271","1980-05-14","13271","5"
"13272","1978-10-25","13272","8"
"13273","1979-03-03","13273","8"
"13274","1973-07-06","13274","5"
"13275","2000-11-09","13275","9"
"13276","2017-11-23","13276","5"
"13277","1994-06-26","13277","2"
"13278","1973-12-08","13278","8"
"13279","1975-05-06","13279","4"
"13280","2018-10-25","13280","4"
"13281","2007-12-12","13281","4"
"13282","1982-09-10","13282","6"
"13283","1991-12-10","13283","3"
"13284","2001-08-20","13284","6"
"13285","1979-03-23","13285","7"
"13286","1996-09-09","13286","9"
"13287","2013-07-19","13287","2"
"13288","1996-06-27","13288","7"
"13289","1978-04-20","13289","1"
"13290","1993-07-01","13290","4"
"13291","2018-02-24","13291","8"
"13292","1982-08-02","13292","7"
"13293","2015-06-14","13293","7"
"13294","2008-03-08","13294","1"
"13295","1974-04-05","13295","1"
"13296","2002-08-04","13296","6"
"13297","1997-01-29","13297","7"
"13298","1970-07-10","13298","3"
"13299","1971-09-27","13299","3"
"13300","1973-11-23","13300","9"
"13301","2015-09-29","13301","1"
"13302","2005-06-17","13302","8"
"13303","2016-11-18","13303","1"
"13304","1990-04-06","13304","3"
"13305","1998-02-19","13305","5"
"13306","2007-04-10","13306","5"
"13307","1990-06-07","13307","5"
"13308","1971-06-26","13308","9"
"13309","2017-06-06","13309","6"
"13310","2005-08-21","13310","9"
"13311","2017-10-04","13311","2"
"13312","2008-08-14","13312","1"
"13313","1980-08-16","13313","8"
"13314","2006-12-08","13314","6"
"13315","1971-05-01","13315","9"
"13316","1979-05-18","13316","8"
"13317","1984-10-10","13317","2"
"13318","1979-04-08","13318","5"
"13319","2011-12-14","13319","4"
"13320","1989-01-09","13320","7"
"13321","2000-05-11","13321","4"
"13322","1971-02-20","13322","9"
"13323","1978-11-04","13323","8"
"13324","1981-09-25","13324","7"
"13325","2004-12-06","13325","5"
"13326","2012-05-14","13326","9"
"13327","2019-12-25","13327","5"
"13328","1993-12-02","13328","6"
"13329","2006-09-06","13329","7"
"13330","1970-07-23","13330","1"
"13331","1985-12-18","13331","9"
"13332","2004-02-22","13332","1"
"13333","1977-12-18","13333","3"
"13334","2020-02-16","13334","8"
"13335","2020-12-14","13335","4"
"13336","2009-11-30","13336","3"
"13337","2016-05-03","13337","6"
"13338","2014-10-07","13338","9"
"13339","2015-11-18","13339","3"
"13340","1979-05-21","13340","5"
"13341","1982-08-26","13341","9"
"13342","2001-10-16","13342","5"
"13343","1973-10-10","13343","9"
"13344","1986-06-23","13344","8"
"13345","2010-08-02","13345","6"
"13346","1977-03-13","13346","7"
"13347","2011-06-28","13347","7"
"13348","1997-06-23","13348","3"
"13349","1980-06-22","13349","5"
"13350","2012-05-19","13350","4"
"13351","2013-09-16","13351","8"
"13352","1987-01-07","13352","1"
"13353","2002-09-12","13353","2"
"13354","2016-06-24","13354","7"
"13355","1993-11-23","13355","1"
"13356","1984-04-15","13356","8"
"13357","2011-07-07","13357","4"
"13358","2014-05-19","13358","2"
"13359","1976-01-23","13359","7"
"13360","2001-01-16","13360","4"
"13361","2015-06-16","13361","8"
"13362","2014-11-24","13362","2"
"13363","2019-11-18","13363","3"
"13364","1980-10-24","13364","3"
"13365","2018-09-26","13365","5"
"13366","2015-08-14","13366","9"
"13367","1979-11-20","13367","3"
"13368","1981-08-31","13368","6"
"13369","1984-05-15","13369","8"
"13370","1987-03-01","13370","3"
"13371","1997-12-09","13371","3"
"13372","1970-11-01","13372","2"
"13373","2012-02-16","13373","4"
"13374","1998-08-30","13374","2"
"13375","1979-08-28","13375","3"
"13376","2016-01-13","13376","6"
"13377","1995-07-26","13377","6"
"13378","1975-06-28","13378","3"
"13379","2018-12-24","13379","6"
"13380","2015-12-08","13380","9"
"13381","1993-01-12","13381","1"
"13382","2018-08-27","13382","4"
"13383","1988-04-15","13383","3"
"13384","2006-10-30","13384","4"
"13385","2008-07-15","13385","7"
"13386","2011-01-10","13386","3"
"13387","2002-10-02","13387","8"
"13388","2012-11-15","13388","6"
"13389","1978-05-28","13389","6"
"13390","1997-06-15","13390","2"
"13391","2020-04-02","13391","2"
"13392","2012-10-22","13392","3"
"13393","2006-06-17","13393","3"
"13394","1978-06-08","13394","5"
"13395","2009-04-23","13395","3"
"13396","2006-11-01","13396","7"
"13397","1991-05-15","13397","5"
"13398","2009-10-04","13398","8"
"13399","2017-06-08","13399","6"
"13400","1982-02-24","13400","6"
"13401","2006-03-04","13401","5"
"13402","2007-01-23","13402","6"
"13403","1986-01-15","13403","9"
"13404","2008-02-12","13404","3"
"13405","2017-07-13","13405","8"
"13406","2011-10-20","13406","1"
"13407","2006-11-11","13407","3"
"13408","1994-01-27","13408","3"
"13409","1981-02-12","13409","8"
"13410","1988-07-21","13410","3"
"13411","1974-03-02","13411","2"
"13412","1971-09-14","13412","1"
"13413","2020-04-19","13413","6"
"13414","2017-07-18","13414","6"
"13415","1971-04-09","13415","5"
"13416","2008-11-01","13416","8"
"13417","2016-06-16","13417","1"
"13418","2006-09-07","13418","9"
"13419","1979-03-13","13419","9"
"13420","2018-03-13","13420","6"
"13421","2014-09-08","13421","9"
"13422","2017-10-03","13422","4"
"13423","2011-12-25","13423","5"
"13424","2008-06-06","13424","7"
"13425","1988-02-18","13425","3"
"13426","1983-04-24","13426","6"
"13427","2013-08-25","13427","8"
"13428","2019-01-07","13428","9"
"13429","1989-05-07","13429","5"
"13430","2019-10-18","13430","6"
"13431","1980-12-10","13431","7"
"13432","2012-10-14","13432","6"
"13433","2004-11-21","13433","9"
"13434","2000-11-28","13434","7"
"13435","2017-12-23","13435","7"
"13436","2009-03-27","13436","2"
"13437","2013-01-26","13437","7"
"13438","1987-01-20","13438","7"
"13439","1998-09-17","13439","8"
"13440","1979-03-14","13440","2"
"13441","2005-05-26","13441","6"
"13442","2019-01-22","13442","7"
"13443","1988-11-07","13443","5"
"13444","1994-06-25","13444","5"
"13445","2002-03-17","13445","1"
"13446","1985-01-01","13446","4"
"13447","2001-12-20","13447","7"
"13448","2016-07-02","13448","2"
"13449","1972-05-31","13449","6"
"13450","1979-02-09","13450","5"
"13451","1983-03-05","13451","9"
"13452","1970-04-07","13452","3"
"13453","2014-05-26","13453","4"
"13454","1982-11-27","13454","3"
"13455","1982-03-25","13455","9"
"13456","1983-06-25","13456","6"
"13457","2004-04-13","13457","2"
"13458","1997-09-29","13458","9"
"13459","1999-02-08","13459","5"
"13460","1992-11-19","13460","6"
"13461","1977-01-30","13461","5"
"13462","1994-01-16","13462","6"
"13463","1972-03-06","13463","7"
"13464","2017-10-14","13464","2"
"13465","2004-04-20","13465","2"
"13466","1997-08-11","13466","5"
"13467","2020-03-20","13467","9"
"13468","1987-10-06","13468","1"
"13469","2003-10-06","13469","1"
"13470","1984-08-22","13470","5"
"13471","1982-01-25","13471","7"
"13472","1990-04-26","13472","5"
"13473","1998-06-09","13473","8"
"13474","2009-01-27","13474","6"
"13475","1990-07-12","13475","7"
"13476","2005-10-19","13476","8"
"13477","1973-10-04","13477","9"
"13478","2006-10-07","13478","4"
"13479","2005-08-15","13479","9"
"13480","1993-07-28","13480","8"
"13481","2008-06-02","13481","2"
"13482","2000-07-23","13482","2"
"13483","1970-10-15","13483","9"
"13484","2005-06-16","13484","4"
"13485","2004-05-12","13485","5"
"13486","2010-10-12","13486","5"
"13487","1995-04-14","13487","6"
"13488","2009-03-14","13488","5"
"13489","1991-01-09","13489","4"
"13490","1981-02-24","13490","3"
"13491","2006-11-24","13491","9"
"13492","1985-11-19","13492","1"
"13493","2019-11-01","13493","5"
"13494","1988-05-01","13494","4"
"13495","1998-11-26","13495","3"
"13496","1988-08-03","13496","9"
"13497","2001-07-31","13497","6"
"13498","1979-06-11","13498","2"
"13499","2011-04-06","13499","4"
"13500","2000-09-14","13500","6"
"13501","2010-04-18","13501","7"
"13502","2010-10-21","13502","1"
"13503","2006-01-19","13503","7"
"13504","2019-03-05","13504","6"
"13505","2013-07-01","13505","1"
"13506","2007-08-19","13506","1"
"13507","1987-12-24","13507","1"
"13508","1997-03-19","13508","8"
"13509","1993-05-16","13509","4"
"13510","1986-09-25","13510","8"
"13511","1983-10-03","13511","3"
"13512","1975-05-03","13512","1"
"13513","1973-10-01","13513","2"
"13514","2002-03-09","13514","5"
"13515","2010-09-07","13515","7"
"13516","2018-12-26","13516","1"
"13517","1998-12-15","13517","3"
"13518","1974-03-02","13518","2"
"13519","1988-06-14","13519","3"
"13520","2001-11-03","13520","4"
"13521","1995-09-29","13521","1"
"13522","1999-01-22","13522","9"
"13523","1982-12-09","13523","7"
"13524","1994-04-22","13524","5"
"13525","2019-11-05","13525","6"
"13526","2011-12-06","13526","5"
"13527","1998-05-04","13527","9"
"13528","2010-10-24","13528","1"
"13529","1992-03-03","13529","2"
"13530","2015-09-07","13530","8"
"13531","2010-05-04","13531","2"
"13532","2019-03-25","13532","6"
"13533","2018-02-22","13533","2"
"13534","2004-09-19","13534","7"
"13535","2015-07-27","13535","8"
"13536","1977-10-26","13536","3"
"13537","1981-10-01","13537","3"
"13538","1973-11-19","13538","1"
"13539","2012-06-17","13539","1"
"13540","1998-12-07","13540","7"
"13541","1980-04-21","13541","7"
"13542","1980-06-09","13542","1"
"13543","2012-12-31","13543","2"
"13544","2010-01-12","13544","6"
"13545","2006-05-06","13545","2"
"13546","1980-02-26","13546","9"
"13547","2006-08-04","13547","2"
"13548","1974-04-05","13548","6"
"13549","1995-02-21","13549","5"
"13550","2019-10-19","13550","6"
"13551","1993-05-04","13551","7"
"13552","1970-04-18","13552","6"
"13553","2009-10-16","13553","4"
"13554","2009-11-23","13554","6"
"13555","1986-03-23","13555","8"
"13556","1989-05-29","13556","6"
"13557","2015-07-26","13557","2"
"13558","2006-05-09","13558","8"
"13559","2020-02-15","13559","8"
"13560","1976-10-19","13560","1"
"13561","1976-04-10","13561","3"
"13562","2003-12-19","13562","9"
"13563","1981-01-13","13563","1"
"13564","1982-04-06","13564","2"
"13565","1999-12-11","13565","2"
"13566","2019-07-02","13566","1"
"13567","1998-05-27","13567","9"
"13568","1972-02-06","13568","8"
"13569","2018-05-13","13569","2"
"13570","1975-12-05","13570","6"
"13571","2007-04-13","13571","4"
"13572","2008-09-11","13572","4"
"13573","2001-03-08","13573","8"
"13574","1975-03-23","13574","3"
"13575","1970-10-27","13575","3"
"13576","1973-08-27","13576","5"
"13577","1971-04-15","13577","5"
"13578","2020-11-08","13578","4"
"13579","2016-03-06","13579","2"
"13580","1978-12-19","13580","9"
"13581","2012-05-21","13581","9"
"13582","1989-02-21","13582","7"
"13583","1984-06-24","13583","7"
"13584","1996-03-02","13584","5"
"13585","1987-05-11","13585","9"
"13586","1971-03-07","13586","8"
"13587","1980-08-26","13587","2"
"13588","2005-04-02","13588","2"
"13589","1998-01-27","13589","2"
"13590","2011-03-17","13590","5"
"13591","2017-05-15","13591","4"
"13592","2004-06-18","13592","1"
"13593","1999-09-30","13593","3"
"13594","1972-09-20","13594","1"
"13595","1990-02-09","13595","3"
"13596","1990-12-06","13596","1"
"13597","2006-07-06","13597","6"
"13598","1998-03-06","13598","6"
"13599","2013-08-28","13599","2"
"13600","1992-09-14","13600","5"
"13601","2011-05-09","13601","7"
"13602","1986-01-30","13602","1"
"13603","1972-08-12","13603","9"
"13604","1993-02-02","13604","7"
"13605","1993-03-19","13605","8"
"13606","2003-11-27","13606","9"
"13607","2007-11-03","13607","9"
"13608","2006-09-29","13608","6"
"13609","1994-03-10","13609","3"
"13610","1977-06-29","13610","4"
"13611","2006-08-01","13611","1"
"13612","2002-11-11","13612","6"
"13613","1998-08-11","13613","7"
"13614","1982-01-20","13614","2"
"13615","1987-01-04","13615","2"
"13616","2011-02-09","13616","1"
"13617","1994-08-18","13617","5"
"13618","1973-08-04","13618","9"
"13619","2009-11-30","13619","8"
"13620","2019-01-13","13620","8"
"13621","1994-09-26","13621","6"
"13622","1995-03-13","13622","7"
"13623","2020-05-18","13623","2"
"13624","2010-12-08","13624","6"
"13625","2010-01-08","13625","5"
"13626","2010-01-09","13626","5"
"13627","2015-01-15","13627","2"
"13628","2002-06-02","13628","7"
"13629","1980-02-27","13629","8"
"13630","2006-08-10","13630","3"
"13631","1984-02-11","13631","8"
"13632","1983-03-31","13632","7"
"13633","1994-08-15","13633","2"
"13634","1997-08-24","13634","1"
"13635","2019-05-05","13635","3"
"13636","2003-11-20","13636","8"
